price,area,price_per_sqft,location,bhk,resale,furnished,school,security,carparking,hospital,playarea,liftavailable,vaastucompliant
75.04,1600,4690.000000000001,Kadugodi,3,0,0,0,1,0,0,1,0,0
56.28,1200,4690.0,Kadugodi,2,0,0,0,1,0,0,1,0,0
52.0,884,5882.35294117647,Nagarbhavi,2,0,0,0,0,0,0,0,0,0
52.0,884,5882.35294117647,Nagarbhavi,2,0,0,0,0,0,0,1,1,0
63.85,1120,5700.892857142857,Kodigehalli,2,0,0,0,1,1,0,1,1,0
65.31999,1005,6499.501492537313,Banaswadi,2,0,0,0,1,1,0,1,0,0
94.57,1455,6499.656357388316,Banaswadi,3,0,0,0,1,1,0,1,0,0
90.35,1390,6500.0,Banaswadi,3,0,0,0,1,1,0,1,0,0
66.62,1025,6499.512195121952,Banaswadi,2,0,0,0,1,1,0,1,0,0
71.81999,1105,6499.546606334841,Banaswadi,2,0,0,0,1,1,0,1,0,0
73.77,1135,6499.559471365639,Banaswadi,2,0,0,0,1,1,0,1,0,0
71.25,1425,5000.0,Whitefield Hope Farm Junction,3,0,0,0,1,1,0,1,0,0
63.89,1125,5679.111111111111,Kodigehalli,2,0,0,0,1,1,0,0,1,0
64.59,1125,5741.333333333333,Kodigehalli,2,0,0,0,1,1,0,1,1,0
118.0,2021,5838.693715982187,ITPL,3,0,0,0,0,1,0,1,1,1
115.0,1971,5834.601725012684,ITPL,3,0,0,0,0,1,0,1,1,1
79.2,1354,5849.335302806499,ITPL,2,0,0,0,0,1,0,1,1,1
107.0,1845,5799.457994579946,ITPL,3,0,0,0,0,1,0,1,1,1
106.0,1823,5814.591332967636,ITPL,3,0,0,0,0,1,0,1,1,1
84.64,1447,5849.343469246717,ITPL,2,0,0,0,0,1,0,1,1,1
81.84,1399,5849.892780557541,ITPL,2,0,0,0,0,1,0,1,1,1
101.0,1735,5821.325648414985,ITPL,3,0,0,0,0,1,0,1,1,1
81.78,1398,5849.785407725322,ITPL,2,0,0,0,0,1,0,1,1,1
112.99999,1940,5824.74175257732,ITPL,3,0,0,0,0,1,0,1,1,1
101.0,1743,5794.606999426276,ITPL,3,0,0,0,0,1,0,1,1,1
82.89,1417,5849.682427664079,ITPL,2,0,0,0,0,1,0,1,1,1
78.56,1343,5849.590469099032,ITPL,2,0,0,0,0,1,0,1,1,1
82.54,1411,5849.751948972361,ITPL,2,0,0,0,0,1,0,1,1,1
78.20999,1337,5849.6626776365,ITPL,2,0,0,0,0,1,0,1,1,1
117.0,2010,5820.895522388059,ITPL,3,0,0,0,0,1,0,1,1,1
105.0,1797,5843.071786310517,ITPL,3,0,0,0,0,1,0,1,1,1
103.0,1768,5825.79185520362,ITPL,3,0,0,0,0,1,0,1,1,1
44.55,990,4500.0,JP Nagar Phase 8,2,0,0,0,0,0,0,0,0,0
49.05,1090,4500.0,JP Nagar Phase 8,2,0,0,0,0,0,0,0,0,0
55.5,1250,4440.0,other,2,0,0,0,1,1,0,0,1,0
45.0,1012,4446.640316205534,other,2,0,0,0,1,1,0,0,1,0
207.0,1987,10417.715148465022,JP Nagar Phase 7,3,0,0,0,0,0,0,1,1,1
39.99,1333,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
35.22,1174,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
28.74,958,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
36.82,1473,2499.6605566870335,Attibele,3,0,0,0,1,1,0,1,1,1
34.27,1371,2499.6353026987604,Attibele,3,0,0,0,1,1,0,1,1,1
39.32,1573,2499.6821360457725,Attibele,3,0,0,0,1,1,0,1,1,1
38.22,1529,2499.672988881622,Attibele,3,0,0,0,1,1,0,1,1,1
24.87,995,2499.497487437186,Attibele,2,0,0,0,1,1,0,1,1,1
55.8,1240,4500.0,JP Nagar Phase 8,3,0,0,0,0,0,0,0,0,0
51.3,1140,4500.0,JP Nagar Phase 8,3,0,0,0,0,0,0,0,0,0
49.1,884,5554.298642533937,Nagarbhavi,2,0,0,0,0,0,0,0,0,0
43.42,1241,3498.7912973408543,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
33.38,954,3498.9517819706502,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
25.78,737,3497.9647218453188,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
34.15,976,3498.9754098360654,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
31.14,890,3498.876404494382,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
28.79,823,3498.1773997569867,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
44.85,1282,3498.439937597504,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
31.24,893,3498.3202687569988,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
47.13,1347,3498.8864142538973,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
45.17,1291,3498.838109992254,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
47.34,1353,3498.8913525498892,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
31.59,903,3498.3388704318936,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
42.19,1206,3498.341625207297,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
25.78,743,3469.7173620457606,Electronic City Phase 1,2,0,0,0,0,0,0,0,1,0
36.45,1042,3498.0806142034553,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
43.42,1241,3498.7912973408543,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
22.53,644,3498.447204968944,Electronic City Phase 1,1,0,0,0,0,0,0,1,1,0
28.93,827,3498.186215235792,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
26.14,747,3499.330655957162,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
105.0,2000,5250.0,Nagarbhavi,3,0,0,0,0,0,0,0,1,0
48.67,1352,3599.852071005917,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
47.35,1352,3502.2189349112427,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
26.53,737,3599.728629579376,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
28.62,795,3600.0,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
33.39,954,3500.0,Electronic City Phase 1,2,0,0,0,0,0,0,0,0,0
29.62,823,3599.0279465370595,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
28.8,823,3499.392466585662,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
23.18,644,3599.3788819875776,Electronic City Phase 1,1,0,0,0,0,0,0,1,1,0
22.54,644,3500.0,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
22.54,644,3500.0,Electronic City Phase 1,1,0,0,0,0,0,0,1,1,0
29.73,826,3599.273607748184,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
48.7,1353,3599.408721359941,Electronic City Phase 1,3,0,0,0,0,0,0,1,1,0
27.81,795,3498.1132075471696,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
26.13,747,3497.991967871486,Electronic City Phase 1,2,0,0,0,0,0,0,0,1,0
47.83,1367,3498.902706656913,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
28.79,823,3498.1773997569867,Electronic City Phase 1,2,0,0,0,0,0,0,1,1,0
50.45,1370,3682.4817518248174,Electronic City Phase 2,3,0,0,0,1,0,0,1,1,0
43.62,1175,3712.340425531915,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
55.0,1500,3666.6666666666665,Electronic City Phase 2,3,0,0,0,1,0,0,1,1,0
45.65,1233,3702.35198702352,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
40.0,1100,3636.3636363636365,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
48.0,1300,3692.3076923076924,Electronic City Phase 2,3,0,0,0,1,0,0,1,1,0
44.85,1210,3706.6115702479337,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
40.11999,1075,3732.092093023256,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
45.2,1220,3704.9180327868853,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
42.92,1155,3716.017316017316,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
47.3,1280,3695.3125,Electronic City Phase 2,3,0,0,0,1,0,0,1,1,0
49.75,1350,3685.185185185185,Electronic City Phase 2,3,0,0,0,1,0,0,1,1,0
49.05,1330,3687.96992481203,Electronic City Phase 2,3,0,0,0,1,0,0,1,1,0
42.22,1135,3719.8237885462554,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
39.95,1070,3733.6448598130846,Electronic City Phase 2,2,0,0,0,1,0,0,1,1,0
47.0,1005,4676.6169154228855,Nagarbhavi,2,0,0,0,0,0,0,0,0,0
35.79,1193,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
33.72,1124,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
29.22,974,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
28.44,948,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
29.01,967,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
28.2,940,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
44.58,1486,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
34.83,1161,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
36.99,1233,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
39.06,1302,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
28.89,963,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
34.29,1143,3000.0,Sarjapur,2,0,0,1,1,1,1,1,1,0
41.64,1388,3000.0,Sarjapur,3,0,0,1,1,1,1,1,1,0
33.84,1128,3000.0000000000005,Sarjapur,2,0,0,1,1,1,1,1,1,0
29.35,1174,2500.0,Attibele,2,0,0,0,1,1,0,1,1,1
40.97,1639,2499.6949359365467,Attibele,3,0,0,0,1,1,0,1,1,1
32.02,1281,2499.609679937549,Attibele,2,0,0,0,1,1,0,1,1,1
28.67,1147,2499.5640802092416,Attibele,2,0,0,0,1,1,0,1,1,1
34.11999,1365,2499.632967032967,Attibele,3,0,0,0,1,1,0,1,1,1
24.36,870,2800.0,Bommasandra,2,0,0,0,0,0,0,1,1,0
28.0,1000,2800.0,Bommasandra,2,0,0,0,0,0,0,1,1,0
30.1,1075,2800.0,Chandapura,3,0,0,0,0,0,0,1,1,0
25.2,900,2800.0,Chandapura,2,0,0,0,0,0,0,1,1,0
30.38,1085,2800.0,Chandapura,2,0,0,0,0,0,0,1,1,0
31.77,710,4474.647887323944,Ramamurthy Nagar,1,0,0,0,0,0,0,0,1,0
72.0,1195,6025.104602510461,Bellandur,2,0,0,0,1,0,0,1,1,0
204.0,2360,8644.06779661017,Thanisandra,3,0,0,1,1,1,1,1,1,1
176.0,2307,7628.955353272649,Thanisandra,3,0,0,1,1,1,1,1,1,1
202.0,2127,9496.944052656323,JP Nagar Phase 7,3,0,0,0,0,0,0,1,1,1
40.02,1040,3848.0769230769233,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
45.68,1187,3848.357203032856,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
40.56,1054,3848.1973434535103,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
43.03,1118,3848.8372093023254,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
42.99,1117,3848.70188003581,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
45.41,1180,3848.3050847457625,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
42.1,1094,3848.2632541133457,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
41.95,1090,3848.623853211009,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
42.26,1098,3848.816029143898,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
46.38,1205,3848.9626556016597,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
46.99,1221,3848.4848484848485,Krishnarajapura,3,0,0,0,1,1,0,1,0,0
44.26,1150,3848.695652173913,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
39.25,1020,3848.0392156862745,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
43.45,1129,3848.538529672276,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
40.86999,1062,3848.398305084746,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
40.76,1059,3848.9140698772426,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
40.72,1058,3848.7712665406425,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
46.14,1199,3848.206839032527,Krishnarajapura,2,0,0,0,1,1,0,1,0,0
40.54,1448,2799.723756906077,Jigani,3,0,0,0,1,1,0,1,0,1
35.0,1250,2800.0,Jigani,3,0,0,0,1,1,0,1,0,1
41.65999,1488,2799.730510752688,Jigani,3,0,0,0,1,1,0,1,0,1
30.68,1096,2799.2700729927005,Jigani,2,0,0,0,1,1,0,1,0,1
41.74,1491,2799.4634473507713,Jigani,3,0,0,0,1,1,0,1,0,1
30.52,1090,2800.0,Jigani,2,0,0,0,1,1,0,1,0,1
30.85,1102,2799.4555353901997,Jigani,2,0,0,0,1,1,0,1,0,1
32.64,1166,2799.3138936535165,Jigani,2,0,0,0,1,1,0,1,0,1
25.76,920,2800.0,Jigani,2,0,0,0,1,1,0,1,0,1
31.97,1142,2799.474605954466,Jigani,2,0,0,0,1,1,0,1,0,1
43.42,1551,2799.484203739523,Jigani,3,0,0,0,1,1,0,1,0,1
31.78,1135,2800.0,Jigani,2,0,0,0,1,1,0,1,0,1
39.13,1505,2600.0000000000005,Marsur,3,0,0,0,0,1,0,1,0,0
35.61999,1370,2599.9992700729927,Marsur,3,0,0,0,0,1,0,1,0,0
42.92,1533,2799.7390737116766,Jigani,3,0,0,0,1,1,0,1,0,1
28.99,1115,2600.0,Marsur,2,0,0,0,0,1,0,1,0,0
29.25,1125,2600.0,Marsur,2,0,0,0,0,1,0,1,0,0
29.84,1066,2799.249530956848,Jigani,2,0,0,0,1,1,0,1,0,1
38.09,1465,2600.0000000000005,Marsur,3,0,0,0,0,1,0,1,0,0
49.58,1240,3998.3870967741937,Krishnarajapura,2,0,0,0,0,1,0,0,1,0
48.78,1220,3998.3606557377047,Krishnarajapura,2,0,0,0,0,1,0,0,1,0
48.98,1225,3998.3673469387754,Krishnarajapura,2,0,0,0,0,1,0,0,1,0
50.78,1270,3998.4251968503936,Krishnarajapura,2,0,0,0,0,1,0,0,1,0
30.1,1075,2800.0,Attibele,3,0,0,0,1,0,0,1,1,0
24.36,870,2800.0,Attibele,2,0,0,0,1,0,0,1,1,0
28.0,1000,2800.0,Attibele,2,0,0,0,1,0,0,1,1,0
33.88,1210,2800.0000000000005,Attibele,3,0,0,0,1,0,0,1,1,0
25.2,900,2800.0,Attibele,2,0,0,0,1,0,0,1,1,0
30.38,1085,2800.0,Attibele,2,0,0,0,1,0,0,1,1,0
24.64,880,2800.0,Attibele,2,0,0,0,1,0,0,1,1,0
49.28,1120,4400.0,Varthur,2,0,0,0,0,0,0,1,1,0
41.47,1185,3499.57805907173,Bommasandra,3,0,0,0,0,0,0,0,1,0
72.11,1373,5252.002913328478,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
59.1,1109,5329.12533814247,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
74.23,1415,5245.936395759717,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
92.27,1782,5177.890011223344,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
72.63,1383,5251.6268980477225,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
64.94,1227,5292.583537082314,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
84.58,1626,5201.722017220172,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
90.94,1755,5181.7663817663815,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
78.47,1502,5224.367509986684,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
65.20999,1233,5288.725871857259,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
71.84,1367,5255.303584491588,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
58.58,1098,5335.154826958105,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
76.89,1470,5230.6122448979595,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
64.15,1211,5297.274979355905,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
57.52,1077,5340.761374187558,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
63.88,1206,5296.849087893864,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
70.78,1346,5258.54383358098,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
58.04,1087,5339.466421343146,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
112.0,2185,5125.858123569794,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
76.08,1453,5236.063317274604,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
63.61,1200,5300.833333333333,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
81.92,1572,5211.195928753181,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
62.55,1179,5305.343511450382,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
88.3,1701,5191.064079952969,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
95.17,1841,5169.473112438892,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
75.56,1443,5236.313236313236,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
75.54,1442,5238.5575589459095,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
62.28,1173,5309.462915601023,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
75.81,1448,5235.49723756906,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
108.0,2121,5091.937765205092,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
62.03,1168,5310.787671232877,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
73.98,1411,5243.090007087172,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
60.7,1141,5319.894829097283,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
67.33,1276,5276.645768025079,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
61.25,1152,5316.840277777777,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
80.86,1550,5216.774193548387,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
72.9,1389,5248.380129589634,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
66.54,1260,5280.952380952382,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
79.8,1529,5219.097449313276,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
73.22,1395,5248.745519713261,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
60.43,1136,5319.542253521126,JP Nagar Phase 3,2,0,0,0,1,0,0,1,1,0
67.06,1270,5280.314960629921,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
73.42,1399,5248.034310221587,JP Nagar Phase 3,3,0,0,0,1,0,0,1,1,0
78.0,1650,4727.272727272727,other,3,0,0,0,0,0,0,0,0,0
68.0,1500,4533.333333333333,other,3,0,0,0,0,0,0,0,0,0
57.0,1140,5000.0,Begur,2,0,0,0,1,0,0,0,1,0
60.0,1220,4918.0327868852455,Begur,2,0,0,0,1,0,0,0,1,0
57.55,1150,5004.347826086957,Begur,2,0,0,0,1,0,0,0,1,0
66.95,1350,4959.259259259259,Begur,3,0,0,0,1,0,0,0,1,0
58.96,1180,4996.610169491525,Begur,2,0,0,0,1,0,0,0,1,0
56.0,1130,4955.7522123893805,Begur,2,0,0,0,1,0,0,0,1,0
58.0,1160,5000.0,Begur,2,0,0,0,1,0,0,0,1,0
65.77,1325,4963.773584905661,Begur,3,0,0,0,1,0,0,0,1,0
54.73,1090,5021.100917431193,Begur,2,0,0,0,1,0,0,0,1,0
58.49,1170,4999.145299145299,Begur,2,0,0,0,1,0,0,0,1,0
58.25,1165,5000.0,Begur,2,0,0,0,1,0,0,0,1,0
169.0,1810,9337.016574585636,Kodigehalli,3,0,0,0,1,1,0,1,1,1
149.0,1740,8563.218390804597,Kodigehalli,3,0,0,0,1,1,0,1,1,1
141.0,1630,8650.306748466257,Kodigehalli,3,0,0,0,1,1,0,1,1,1
121.0,1440,8402.777777777777,Kodigehalli,2,0,0,0,1,1,0,1,1,1
107.0,1245,8594.37751004016,Kodigehalli,2,0,0,0,1,1,0,1,1,1
48.31,1098,4399.8178506375225,Varthur,2,0,0,0,0,0,0,1,1,0
36.32,1215,2989.3004115226336,Narayanaghatta,3,0,0,0,1,1,0,1,1,1
29.6,990,2989.89898989899,Narayanaghatta,2,0,0,0,1,1,0,1,1,1
33.63,1125,2989.333333333334,Narayanaghatta,2,0,0,0,1,1,0,1,1,1
30.87,950,3249.4736842105262,Anekal City,2,0,0,0,1,0,0,1,1,1
39.81,1225,3249.795918367347,Anekal City,3,0,0,0,1,0,0,1,1,1
33.31,1025,3249.756097560976,Anekal City,2,0,0,0,1,0,0,1,1,1
20.96,645,3249.6124031007753,Anekal City,1,0,0,0,1,0,0,1,1,1
83.70999,1535,5453.419543973942,Electronic City Phase 2,3,0,0,0,1,1,0,1,1,1
80.39,1470,5468.707482993197,Electronic City Phase 2,3,0,0,0,1,1,0,1,1,1
58.68,1045,5615.311004784689,Electronic City Phase 2,2,0,0,0,1,1,0,1,1,1
60.21,1075,5600.930232558139,Electronic City Phase 2,2,0,0,0,1,1,0,1,1,1
71.94,1290,5576.7441860465115,Electronic City Phase 2,2,0,0,0,1,1,0,1,1,1
75.81,1380,5493.478260869565,Electronic City Phase 2,2,0,0,0,1,1,0,1,1,1
81.37,1465,5554.266211604096,Electronic City Phase 2,3,0,0,0,1,1,0,1,1,1
280.0,2790,10035.84229390681,Sahakar Nagar,4,1,0,0,1,1,0,1,1,1
130.0,1320,9848.484848484848,Sahakar Nagar,2,1,0,0,1,1,0,1,1,1
28.0,1000,2800.0,Attibele,1,0,0,0,0,0,0,1,1,0
109.0,1691,6445.89000591366,Junnasandra,3,0,0,0,1,1,0,1,1,1
299.0,3205,9329.173166926677,Banashankari,4,0,0,0,1,1,0,1,1,0
283.0,3033,9330.695680844048,Banashankari,4,0,0,0,1,1,0,1,1,0
235.0,2522,9318.001586042823,Banashankari,3,0,0,0,1,1,0,1,1,0
231.0,2480,9314.516129032258,Banashankari,3,0,0,0,1,1,0,1,1,0
214.0,2378,8999.158957106813,Banashankari,3,0,0,0,1,1,0,1,1,0
78.3,1800,4350.0,JP Nagar Phase 9,3,0,0,0,1,1,0,1,1,1
59.68,1372,4349.854227405248,JP Nagar Phase 9,2,0,0,0,1,1,0,1,1,1
60.85,1242,4899.355877616747,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
54.39,1110,4900.0,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
67.62,1380,4900.0,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
54.88,1120,4900.0,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
54.78,1118,4899.821109123434,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
74.38,1518,4899.868247694335,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
67.91,1386,4899.711399711399,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
59.97,1224,4899.509803921569,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
66.54,1358,4899.852724594994,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
59.87,1222,4899.345335515548,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
70.06999,1430,4899.999300699301,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
35.67,728,4899.725274725275,JP Nagar Phase 8,1,0,0,0,1,1,0,1,0,0
60.51,1235,4899.595141700405,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
70.26,1434,4899.581589958159,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
59.38,1212,4899.339933993399,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
62.37,1273,4899.450117831893,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
59.78,1220,4900.0,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
56.2,1147,4899.738448125545,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
61.49,1255,4899.601593625498,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
71.93,1468,4899.863760217984,JP Nagar Phase 8,3,0,0,0,1,1,0,1,0,0
61.93,1264,4899.525316455696,JP Nagar Phase 8,2,0,0,0,1,1,0,1,0,0
80.73,1495,5400.0,Anjanapura,3,0,0,0,1,1,0,1,1,1
70.28,1440,4880.555555555556,Gottigere,3,0,0,0,1,0,0,1,1,1
61.48,1245,4938.152610441767,Gottigere,2,0,0,0,1,0,0,1,1,1
73.44,1510,4863.576158940397,Gottigere,3,0,0,0,1,0,0,1,1,1
64.19,1305,4918.773946360153,Gottigere,2,0,0,0,1,0,0,1,1,1
55.84,1120,4985.714285714285,Gottigere,2,0,0,0,1,0,0,1,1,1
63.74,1295,4922.007722007722,Gottigere,3,0,0,0,1,0,0,1,1,1
60.58,1225,4945.306122448979,Gottigere,2,0,0,0,1,0,0,1,1,1
69.83,1430,4883.216783216783,Gottigere,3,0,0,0,1,0,0,1,1,1
63.96,1300,4920.0,Gottigere,2,0,0,0,1,0,0,1,1,1
71.63,1470,4872.789115646258,Gottigere,3,0,0,0,1,0,0,1,1,1
62.83,1275,4927.843137254902,Gottigere,2,0,0,0,1,0,0,1,1,1
68.93,1410,4888.652482269505,Gottigere,3,0,0,0,1,0,0,1,1,1
56.74,1140,4977.19298245614,Gottigere,2,0,0,0,1,0,0,1,1,1
69.15,1415,4886.925795053005,Gottigere,3,0,0,0,1,0,0,1,1,1
70.95999,1455,4876.97525773196,Gottigere,3,0,0,0,1,0,0,1,1,1
73.89,1520,4861.184210526316,Gottigere,3,0,0,0,1,0,0,1,1,1
62.16,1260,4933.333333333333,Gottigere,2,0,0,0,1,0,0,1,1,1
74.12,1525,4860.327868852459,Gottigere,3,0,0,0,1,0,0,1,1,1
56.06,1125,4983.111111111111,Gottigere,2,0,0,0,1,0,0,1,1,1
61.93,1255,4934.661354581674,Gottigere,2,0,0,0,1,0,0,1,1,1
56.51,1135,4978.854625550661,Gottigere,2,0,0,0,1,0,0,1,1,1
355.0,2936,12091.280653950953,Electronic City Phase 1,3,0,0,0,1,1,0,1,1,0
113.99999,1597,7138.383844708829,Hosa Road,3,0,0,0,1,1,0,1,1,1
108.0,1514,7133.421400264201,Hosa Road,3,0,0,0,1,1,0,1,1,1
102.0,1431,7127.882599580713,Hosa Road,2,0,0,0,1,1,0,1,1,1
98.0,1365,7179.48717948718,Hosa Road,2,0,0,0,1,1,0,1,1,1
79.0,1205,6556.016597510374,Varthur,2,0,0,0,1,1,0,1,1,0
65.7,1007,6524.329692154915,Varthur,2,0,0,0,1,1,0,1,1,0
227.99999,2243,10164.957200178333,Uttarahalli,3,0,0,0,1,1,0,1,1,1
212.0,2051,10336.421257922964,Uttarahalli,3,0,0,0,1,1,0,1,1,1
72.0,1350,5333.333333333333,Budigere Cross,3,0,0,0,0,0,0,1,1,0
65.0,1225,5306.122448979592,Budigere Cross,3,0,0,0,0,0,0,1,1,0
62.0,1165,5321.888412017167,Budigere Cross,2,0,0,0,0,0,0,1,1,0
47.32,1315,3598.4790874524715,Sarjapur,3,0,0,0,1,1,0,1,1,1
47.5,1320,3598.4848484848485,Sarjapur,2,0,0,0,1,1,0,1,1,1
44.98,1250,3598.4,Sarjapur,2,0,0,0,1,1,0,1,1,1
